Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Re,Rct,cycle_number,Rint
4863,[2010. 6. 3. 19. 59. 13.171],24,B0042,1,4864,04864.csv,0.0758644695101022,0.1283306825628963,1,0.2041951520729985
4873,[2010. 6. 4. 13. 17. 33.140],24,B0042,11,4874,04874.csv,0.0745982248110064,0.1172307475816121,2,0.1918289723926185
4875,[2010. 6. 4. 16. 54. 24.109],24,B0042,13,4876,04876.csv,0.0751636096366125,0.1131380526405654,3,0.1883016622771779
4885,[2010. 6. 5. 9. 47. 27.109],24,B0042,23,4886,04886.csv,0.0739279969184332,0.1154839130420179,4,0.1894119099604511
4887,[2010. 6. 5. 13. 24. 19.718],24,B0042,25,4888,04888.csv,0.0739153341311581,0.1160794280843854,5,0.1899947622155435
4897,[2010. 6. 6. 6. 26. 12.265],24,B0042,35,4898,04898.csv,0.0732211442745022,0.1152473905076882,6,0.1884685347821904
4899,[2010. 6. 6. 10. 3. 8.109],24,B0042,37,4900,04900.csv,0.0740477597124731,0.1148844296432379,7,0.188932189355711
4909,[2010. 6. 7. 3. 2. 21.765],24,B0042,47,4910,04910.csv,0.0754030865604642,0.1130345941975153,8,0.1884376807579795
4911,[2010. 6. 7. 6. 39. 18.421],24,B0042,49,4912,04912.csv,0.0747526538711737,0.1148966738004377,9,0.1896493276716114
4913,[2010. 6. 7. 14. 53. 59.750],24,B0042,51,4914,04914.csv,0.0735457646154838,0.1129311904133641,10,0.1864769550288479
4915,[2010. 6. 7. 18. 30. 57.328],24,B0042,53,4916,04916.csv,0.0738675928473736,0.1127342768111405,11,0.1866018696585141
4925,[2010. 6. 8. 11. 29. 23.750],24,B0042,63,4926,04926.csv,0.0735436019829366,0.1119072844861944,12,0.185450886469131
4927,[2010. 6. 8. 15. 6. 23.578],24,B0042,65,4928,04928.csv,0.0739944660268061,0.1127529834135872,13,0.1867474494403933
4937,[2010. 6. 9. 8. 2. 1.843],24,B0042,75,4938,04938.csv,0.0752106873433171,0.1089620948447375,14,0.1841727821880546
4939,[2010. 6. 9. 11. 39. 0.890],24,B0042,77,4940,04940.csv,0.0744915146409264,0.1118610851747044,15,0.1863525998156308
4949,[2010. 6. 10. 4. 31. 20.156],24,B0042,87,4950,04950.csv,0.0734447820303841,0.1121342811778504,16,0.1855790632082345
4951,[2010. 6. 10. 8. 8. 25.312],24,B0042,89,4952,04952.csv,0.0743104624224476,0.1133210016809909,17,0.1876314641034385
4961,[2010. 6. 11. 0. 57. 48.437],24,B0042,99,4962,04962.csv,0.0746051300512572,0.109634770915838,18,0.1842399009670952
4963,[2010. 6. 11. 4. 34. 52.187],24,B0042,101,4964,04964.csv,0.0754596251487432,0.1137792668690111,19,0.1892388920177543
4965,[2010. 6. 11. 12. 40. 24.671],24,B0042,103,4966,04966.csv,0.0787752946838584,0.1589538204387527,20,0.23772911512261108
4967,[2010. 6. 11. 16. 17. 32.000],24,B0042,105,4968,04968.csv,0.0769982195284669,0.1825992953152706,21,0.2595975148437375
4976,[2010. 6. 16. 14. 15. 4.890],24,B0042,114,4977,04977.csv,0.0780061072945392,0.1841339460927001,22,0.2621400533872393
4986,[2010. 6. 17. 4. 1. 42.312],24,B0042,124,4987,04987.csv,0.0758253005774359,0.1501184520346214,23,0.2259437526120573
4988,[2010. 6. 17. 7. 38. 43.687],24,B0042,126,4989,04989.csv,0.0758740062898077,0.1898068619543367,24,0.2656808682441444
4998,[2010. 6. 17. 21. 52. 19.546],24,B0042,136,4999,04999.csv,0.0759821232914421,0.1589460547714506,25,0.2349281780628927
5000,[2010. 6. 18. 1. 29. 23.531],24,B0042,138,5001,05001.csv,0.0760013508183652,0.1779143465055044,26,0.2539156973238696
5010,[2010. 6. 18. 15. 41. 40.687],24,B0042,148,5011,05011.csv,0.0759427808549732,0.1659946974916787,27,0.2419374783466519
5012,[2010. 6. 18. 19. 18. 45.218],24,B0042,150,5013,05013.csv,0.0770468109234872,0.1968027392847056,28,0.2738495502081928
5022,[2010. 6. 19. 9. 4. 42.656],24,B0042,160,5023,05023.csv,0.0758800349875149,0.1548867566099522,29,0.2307667915974671
5024,[2010. 6. 19. 12. 30. 36.890],24,B0042,162,5025,05025.csv,0.0749692599471269,0.1888871205390956,30,0.2638563804862225
5026,[2010. 6. 21. 15. 42. 37.859],24,B0042,164,5027,05027.csv,0.0758901539630352,0.1575364384992134,31,0.2334265924622486
5028,[2010. 6. 21. 19. 19. 46.593],24,B0042,166,5029,05029.csv,0.076912853654541,0.1916081813788454,32,0.26852103503338637
5038,[2010. 6. 22. 9. 27. 8.843],24,B0042,176,5039,05039.csv,0.0771199362718293,0.159801219513222,33,0.2369211557850513
5040,[2010. 6. 22. 13. 4. 18.296],24,B0042,178,5041,05041.csv,0.0765149902718176,0.1939822096858468,34,0.2704971999576644
5050,[2010. 6. 23. 3. 15. 52.484],24,B0042,188,5051,05051.csv,0.0765934326034681,0.1671806279867874,35,0.2437740605902555
5052,[2010. 6. 23. 6. 53. 1.625],24,B0042,190,5053,05053.csv,0.0791281546508097,0.1915612590522868,36,0.2706894137030965
5062,[2010. 6. 23. 20. 39. 52.671],24,B0042,200,5063,05063.csv,0.0782449961298768,0.1882802445072384,37,0.2665252406371152
5064,[2010. 6. 23. 22. 38. 15.390],24,B0042,202,5065,05065.csv,0.0790503534240833,0.198004520349432,38,0.2770548737735153
5074,[2010. 6. 24. 3. 19. 21.546],24,B0042,212,5075,05075.csv,0.0790666191566473,0.193737072470994,39,0.2728036916276413
5076,[2010. 6. 24. 4. 59. 0.250],24,B0042,214,5077,05077.csv,0.0787123739973389,0.1893087271488929,40,0.2680211011462318
5078,[2010. 6. 25. 20. 24. 6.312],24,B0042,216,5079,05079.csv,0.0869894067158344,0.2120398240469713,41,0.2990292307628057
5080,[2010. 6. 26. 0. 1. 20.359],24,B0042,218,5081,05081.csv,0.078282632811948,0.1924214151240965,42,0.2707040479360445
5090,[2010. 6. 26. 20. 39. 31.140],24,B0042,228,5091,05091.csv,0.0819463036657212,0.2495117379387515,43,0.3314580416044727
5092,[2010. 6. 27. 0. 16. 41.953],24,B0042,230,5093,05093.csv,0.0772233628496216,0.2012540315013774,44,0.278477394350999
5102,[2010. 6. 27. 20. 42. 49.937],24,B0042,240,5103,05103.csv,0.0825942749645891,0.230587503298897,45,0.3131817782634861
5104,[2010. 6. 28. 0. 20. 6.921],24,B0042,242,5105,05105.csv,0.0778025182673027,0.196930633856397,46,0.2747331521236997
5114,[2010. 6. 28. 20. 34. 48.703],24,B0042,252,5115,05115.csv,0.083220323534506,0.2565790167002258,47,0.3397993402347318
5116,[2010. 6. 29. 0. 12. 8.687],24,B0042,254,5117,05117.csv,0.0785474312309159,0.1946124383761916,48,0.2731598696071075
5126,[2010. 6. 29. 20. 15. 20.890],24,B0042,264,5127,05127.csv,0.0850663390679178,0.2400864150871061,49,0.32515275415502387
5128,[2010. 6. 29. 23. 52. 41.093],24,B0042,266,5129,05129.csv,0.0790373338975149,0.209456772986416,50,0.2884941068839309
5138,[2010. 6. 3. 19. 59. 13.171],24,B0043,1,5139,05139.csv,0.0695338223583365,0.1127056568679586,1,0.18223947922629508
5148,[2010. 6. 4. 13. 17. 33.140],24,B0043,11,5149,05149.csv,0.0639722989110602,0.1085598128584668,2,0.17253211176952699
5150,[2010. 6. 4. 16. 54. 24.109],24,B0043,13,5151,05151.csv,0.0604743840213743,0.104602050073422,3,0.1650764340947963
5160,[2010. 6. 5. 9. 47. 27.109],24,B0043,23,5161,05161.csv,0.0598149311273017,0.1007783194123115,4,0.1605932505396132
5162,[2010. 6. 5. 13. 24. 19.718],24,B0043,25,5163,05163.csv,0.0608027832295982,0.1034630136463737,5,0.1642657968759719
5172,[2010. 6. 6. 6. 26. 12.265],24,B0043,35,5173,05173.csv,0.0609403216648771,0.1000312029246503,6,0.1609715245895274
5174,[2010. 6. 6. 10. 3. 8.109],24,B0043,37,5175,05175.csv,0.0627657269457884,0.1056990249798636,7,0.168464751925652
5184,[2010. 6. 7. 3. 2. 21.765],24,B0043,47,5185,05185.csv,0.0600281994433925,0.1029964391005226,8,0.1630246385439151
5186,[2010. 6. 7. 6. 39. 18.421],24,B0043,49,5187,05187.csv,0.0594640552231926,0.1031826028831793,9,0.1626466581063719
5188,[2010. 6. 7. 14. 53. 59.750],24,B0043,51,5189,05189.csv,0.0599250774802112,0.0996374352023072,10,0.1595625126825184
5190,[2010. 6. 7. 18. 30. 57.328],24,B0043,53,5191,05191.csv,0.0582098617646155,0.0987519482223292,11,0.1569618099869447
5200,[2010. 6. 8. 11. 29. 23.750],24,B0043,63,5201,05201.csv,0.0593575677806925,0.0964612614727344,12,0.15581882925342688
5202,[2010. 6. 8. 15. 6. 23.578],24,B0043,65,5203,05203.csv,0.0627465521074934,0.1023897681649667,13,0.1651363202724601
5212,[2010. 6. 9. 8. 2. 1.843],24,B0043,75,5213,05213.csv,0.0596981836370273,0.0954345361061155,14,0.1551327197431428
5214,[2010. 6. 9. 11. 39. 0.890],24,B0043,77,5215,05215.csv,0.0613005241934285,0.1036844243407913,15,0.1649849485342198
5224,[2010. 6. 10. 4. 31. 20.156],24,B0043,87,5225,05225.csv,0.0623602293329757,0.0998019457811927,16,0.1621621751141684
5226,[2010. 6. 10. 8. 8. 25.312],24,B0043,89,5227,05227.csv,0.061005987569003,0.1042003334992437,17,0.1652063210682467
5236,[2010. 6. 11. 0. 57. 48.437],24,B0043,99,5237,05237.csv,0.0641079183034997,0.1000588096280175,18,0.1641667279315172
5238,[2010. 6. 11. 4. 34. 52.187],24,B0043,101,5239,05239.csv,0.0634383455309271,0.1070525056869741,19,0.1704908512179012
5240,[2010. 6. 11. 12. 40. 24.671],24,B0043,103,5241,05241.csv,0.0697401346096317,0.2068489199263893,20,0.276589054536021
5242,[2010. 6. 11. 16. 17. 32.000],24,B0043,105,5243,05243.csv,0.0680724272528027,0.215524679658249,21,0.2835971069110517
5251,[2010. 6. 16. 14. 15. 4.890],24,B0043,114,5252,05252.csv,0.0728089271406539,0.2132016712074083,22,0.2860105983480622
5261,[2010. 6. 17. 4. 1. 42.312],24,B0043,124,5262,05262.csv,0.0692872982721422,0.1985768066960867,23,0.2678641049682289
5263,[2010. 6. 17. 7. 38. 43.687],24,B0043,126,5264,05264.csv,0.0671293429290887,0.2080943717079212,24,0.2752237146370099
5273,[2010. 6. 17. 21. 52. 19.546],24,B0043,136,5274,05274.csv,0.0692303086420844,0.1897216452252157,25,0.2589519538673001
5275,[2010. 6. 18. 1. 29. 23.531],24,B0043,138,5276,05276.csv,0.070910121978764,0.1911720249765175,26,0.26208214695528154
5285,[2010. 6. 18. 15. 41. 40.687],24,B0043,148,5286,05286.csv,0.0657738630856844,0.2053526238059936,27,0.271126486891678
5287,[2010. 6. 18. 19. 18. 45.218],24,B0043,150,5288,05288.csv,0.078210335528561,0.2178688419683504,28,0.2960791774969114
5297,[2010. 6. 19. 9. 4. 42.656],24,B0043,160,5298,05298.csv,0.0774654767316653,0.2047061880439093,29,0.2821716647755746
5299,[2010. 6. 19. 12. 30. 36.890],24,B0043,162,5300,05300.csv,0.0782132535674419,0.2141054681428336,30,0.2923187217102755
5301,[2010. 6. 21. 15. 42. 37.859],24,B0043,164,5302,05302.csv,0.0782690088679511,0.2053281881889852,31,0.2835971970569363
5303,[2010. 6. 21. 19. 19. 46.593],24,B0043,166,5304,05304.csv,0.0807128037794328,0.1983273103374343,32,0.27904011411686713
5313,[2010. 6. 22. 9. 27. 8.843],24,B0043,176,5314,05314.csv,0.0764569660919269,0.2040781631570062,33,0.2805351292489331
5315,[2010. 6. 22. 13. 4. 18.296],24,B0043,178,5316,05316.csv,0.0771213634592297,0.2114593669705687,34,0.28858073042979837
5325,[2010. 6. 23. 3. 15. 52.484],24,B0043,188,5326,05326.csv,0.074890199514523,0.2102242477486811,35,0.2851144472632041
5327,[2010. 6. 23. 6. 53. 1.625],24,B0043,190,5328,05328.csv,0.0774364655744048,0.2119460293881391,36,0.2893824949625439
5337,[2010. 6. 23. 20. 39. 52.671],24,B0043,200,5338,05338.csv,0.0796507321721678,0.2188828736100156,37,0.2985336057821834
5339,[2010. 6. 23. 22. 38. 15.390],24,B0043,202,5340,05340.csv,0.0767587338897267,0.2059912786884939,38,0.28275001257822063
5349,[2010. 6. 24. 3. 19. 21.546],24,B0043,212,5350,05350.csv,0.0743172114602681,0.2087922206753092,39,0.28310943213557727
5351,[2010. 6. 24. 4. 59. 0.250],24,B0043,214,5352,05352.csv,0.0758185892071455,0.2025122662195648,40,0.2783308554267103
5353,[2010. 6. 25. 20. 24. 6.312],24,B0043,216,5354,05354.csv,0.0815730185406807,0.2273416626483167,41,0.3089146811889974
5355,[2010. 6. 26. 0. 1. 20.359],24,B0043,218,5356,05356.csv,0.0779658613712917,0.1979473739177315,42,0.27591323528902323
5365,[2010. 6. 26. 20. 39. 31.140],24,B0043,228,5366,05366.csv,0.0815965903131468,0.2290899827829602,43,0.310686573096107
5367,[2010. 6. 27. 0. 16. 41.953],24,B0043,230,5368,05368.csv,0.075670079040447,0.1939116580419818,44,0.2695817370824288
5377,[2010. 6. 27. 20. 42. 49.937],24,B0043,240,5378,05378.csv,0.0827731208742837,0.2456589718806829,45,0.3284320927549666
5379,[2010. 6. 28. 0. 20. 6.921],24,B0043,242,5380,05380.csv,0.0773317413542424,0.1948043751966629,46,0.2721361165509053
5389,[2010. 6. 28. 20. 34. 48.703],24,B0043,252,5390,05390.csv,0.0820613306684353,0.2345891909586788,47,0.3166505216271141
5391,[2010. 6. 29. 0. 12. 8.687],24,B0043,254,5392,05392.csv,0.0752054973692065,0.2210521704198716,48,0.2962576677890781
5401,[2010. 6. 29. 20. 15. 20.890],24,B0043,264,5402,05402.csv,0.0838162702606153,0.2215558621168682,49,0.3053721323774835
5403,[2010. 6. 29. 23. 52. 41.093],24,B0043,266,5404,05404.csv,0.0782066915934319,0.217415593741603,50,0.2956222853350349
5413,[2010. 6. 3. 19. 59. 13.171],24,B0044,1,5414,05414.csv,0.0802491304054117,0.1445925073678542,1,0.2248416377732659
5423,[2010. 6. 4. 13. 17. 33.140],24,B0044,11,5424,05424.csv,0.0773011140703099,0.1266961367194894,2,0.2039972507897993
5425,[2010. 6. 4. 16. 54. 24.109],24,B0044,13,5426,05426.csv,0.0768616167394947,0.1223032998649249,3,0.1991649166044196
5435,[2010. 6. 5. 9. 47. 27.109],24,B0044,23,5436,05436.csv,0.0749501640530671,0.125924658447717,4,0.2008748225007841
5437,[2010. 6. 5. 13. 24. 19.718],24,B0044,25,5438,05438.csv,0.0783938699950047,0.120028310566348,5,0.1984221805613527
5447,[2010. 6. 6. 6. 26. 12.265],24,B0044,35,5448,05448.csv,0.0769871339002832,0.1242457891243046,6,0.20123292302458778
5449,[2010. 6. 6. 10. 3. 8.109],24,B0044,37,5450,05450.csv,0.0750323805265269,0.126579917936989,7,0.20161229846351592
5459,[2010. 6. 7. 3. 2. 21.765],24,B0044,47,5460,05460.csv,0.0767911483234128,0.1215840964046668,8,0.1983752447280796
5461,[2010. 6. 7. 6. 39. 18.421],24,B0044,49,5462,05462.csv,0.0759165015493674,0.1254534625171989,9,0.20136996406656632
5463,[2010. 6. 7. 14. 53. 59.750],24,B0044,51,5464,05464.csv,0.0773912075986778,0.1214162273218294,10,0.1988074349205072
5465,[2010. 6. 7. 18. 30. 57.328],24,B0044,53,5466,05466.csv,0.0775276445060415,0.1194606932723981,11,0.1969883377784396
5475,[2010. 6. 8. 11. 29. 23.750],24,B0044,63,5476,05476.csv,0.0772983366834367,0.1195355653852651,12,0.1968339020687018
5477,[2010. 6. 8. 15. 6. 23.578],24,B0044,65,5478,05478.csv,0.07727130580941,0.121076014639354,13,0.198347320448764
5487,[2010. 6. 9. 8. 2. 1.843],24,B0044,75,5488,05488.csv,0.0763213195933335,0.1225276573461739,14,0.1988489769395074
5489,[2010. 6. 9. 11. 39. 0.890],24,B0044,77,5490,05490.csv,0.0791364589644549,0.1190942313307892,15,0.1982306902952441
5499,[2010. 6. 10. 4. 31. 20.156],24,B0044,87,5500,05500.csv,0.0775322094467295,0.1213270648268775,16,0.198859274273607
5501,[2010. 6. 10. 8. 8. 25.312],24,B0044,89,5502,05502.csv,0.0777204814999557,0.1256969602403172,17,0.2034174417402729
5511,[2010. 6. 11. 0. 57. 48.437],24,B0044,99,5512,05512.csv,0.0777377404902751,0.1209015185981476,18,0.1986392590884227
5513,[2010. 6. 11. 4. 34. 52.187],24,B0044,101,5514,05514.csv,0.0769989075127542,0.1252650896621177,19,0.2022639971748719
5515,[2010. 6. 11. 12. 40. 24.671],24,B0044,103,5516,05516.csv,0.0895067915034559,0.216723390414773,20,0.3062301819182289
5517,[2010. 6. 11. 16. 17. 32.000],24,B0044,105,5518,05518.csv,0.0877271677318431,0.2368243607160147,21,0.3245515284478578
5526,[2010. 6. 16. 14. 15. 4.890],24,B0044,114,5527,05527.csv,0.0853574012443256,0.2365673620223707,22,0.3219247632666963
5536,[2010. 6. 17. 4. 1. 42.312],24,B0044,124,5537,05537.csv,0.0846856053435768,0.2449009989380162,23,0.32958660428159303
5538,[2010. 6. 17. 7. 38. 43.687],24,B0044,126,5539,05539.csv,0.0855439076731957,0.2265719007037673,24,0.31211580837696296
5548,[2010. 6. 17. 21. 52. 19.546],24,B0044,136,5549,05549.csv,0.0877534231498032,0.2388945124770911,25,0.3266479356268943
5550,[2010. 6. 18. 1. 29. 23.531],24,B0044,138,5551,05551.csv,0.0848053040488877,0.244816097133117,26,0.32962140118200467
5560,[2010. 6. 18. 15. 41. 40.687],24,B0044,148,5561,05561.csv,0.0849249627308972,0.2266865036728209,27,0.31161146640371806
5562,[2010. 6. 18. 19. 18. 45.218],24,B0044,150,5563,05563.csv,0.0872763634531949,0.211354006808051,28,0.2986303702612459
5572,[2010. 6. 19. 9. 4. 42.656],24,B0044,160,5573,05573.csv,0.0845120672597452,0.2278471993141531,29,0.3123592665738983
5574,[2010. 6. 19. 12. 30. 36.890],24,B0044,162,5575,05575.csv,0.085812723216084,0.2293881143729977,30,0.3152008375890817
5576,[2010. 6. 21. 15. 42. 37.859],24,B0044,164,5577,05577.csv,0.0860196272870019,0.2376739221992838,31,0.3236935494862857
5578,[2010. 6. 21. 19. 19. 46.593],24,B0044,166,5579,05579.csv,0.0883036858881941,0.2166401359101405,32,0.30494382179833457
5588,[2010. 6. 22. 9. 27. 8.843],24,B0044,176,5589,05589.csv,0.0867893204631133,0.2296737153540463,33,0.3164630358171596
5590,[2010. 6. 22. 13. 4. 18.296],24,B0044,178,5591,05591.csv,0.0882194181016561,0.207645453619687,34,0.2958648717213431
5600,[2010. 6. 23. 3. 15. 52.484],24,B0044,188,5601,05601.csv,0.0850837780986007,0.2464532529324435,35,0.3315370310310442
5602,[2010. 6. 23. 6. 53. 1.625],24,B0044,190,5603,05603.csv,0.0859578058969941,0.2114825783154404,36,0.2974403842124345
5612,[2010. 6. 23. 20. 39. 52.671],24,B0044,200,5613,05613.csv,0.0839940032468142,0.2225728889719552,37,0.3065668922187694
5614,[2010. 6. 23. 22. 38. 15.390],24,B0044,202,5615,05615.csv,0.0851450528939488,0.2156964199191051,38,0.3008414728130539
5624,[2010. 6. 24. 3. 19. 21.546],24,B0044,212,5625,05625.csv,0.0842297179229147,0.2167551365110768,39,0.3009848544339915
5626,[2010. 6. 24. 4. 59. 0.250],24,B0044,214,5627,05627.csv,0.0861128905186487,0.231556384626028,40,0.3176692751446767
5628,[2010. 6. 25. 20. 24. 6.312],24,B0044,216,5629,05629.csv,0.0893386369788362,0.2372388924633092,41,0.3265775294421454
5630,[2010. 6. 26. 0. 1. 20.359],24,B0044,218,5631,05631.csv,0.0846546520054471,0.2043531381988625,42,0.2890077902043096
5640,[2010. 6. 26. 20. 39. 31.140],24,B0044,228,5641,05641.csv,0.0872982785758548,0.2654873283908556,43,0.3527856069667104
5642,[2010. 6. 27. 0. 16. 41.953],24,B0044,230,5643,05643.csv,0.0845136629594813,0.2027478547713615,44,0.2872615177308428
5652,[2010. 6. 27. 20. 42. 49.937],24,B0044,240,5653,05653.csv,0.0896032992043643,0.2376284332778281,45,0.3272317324821924
5654,[2010. 6. 28. 0. 20. 6.921],24,B0044,242,5655,05655.csv,0.0848874721210119,0.2077787098651387,46,0.2926661819861506
5664,[2010. 6. 28. 20. 34. 48.703],24,B0044,252,5665,05665.csv,0.0902961712117194,0.2310597747651596,47,0.321355945976879
5666,[2010. 6. 29. 0. 12. 8.687],24,B0044,254,5667,05667.csv,0.086289455343448,0.2176103583287245,48,0.3038998136721725
5676,[2010. 6. 29. 20. 15. 20.890],24,B0044,264,5677,05677.csv,0.090369624612056,0.2473597730418764,49,0.3377293976539324
5678,[2010. 6. 29. 23. 52. 41.093],24,B0044,266,5679,05679.csv,0.084693672840073,0.230488456454893,50,0.315182129294966
5688,[2010. 7. 21. 16. 53. 45.968],24,B0045,1,5689,05689.csv,0.0726283309114013,0.2456528800380537,1,0.318281210949455
5690,[2010. 7. 21. 20. 31. 5.000],24,B0045,3,5691,05691.csv,0.065086717668146,0.2144103420624745,2,0.2794970597306205
5700,[2010. 7. 22. 17. 3. 7.062],24,B0045,13,5701,05701.csv,0.0715678008449157,0.2291740966485048,3,0.3007418974934205
5702,[2010. 7. 22. 20. 40. 25.500],24,B0045,15,5703,05703.csv,0.0649676213639743,0.2113722499969527,4,0.27633987136092697
5704,[2010. 7. 23. 11. 35. 36.875],24,B0045,17,5705,05705.csv,0.070859051106216,0.225367827470576,5,0.296226878576792
5706,[2010. 7. 23. 15. 12. 59.218],24,B0045,19,5707,05707.csv,0.065834534585151,0.2248199871981467,6,0.2906545217832977
5716,[2010. 7. 24. 11. 30. 35.656],24,B0045,29,5717,05717.csv,0.0727161166535298,0.2372893249261043,7,0.3100054415796341
5718,[2010. 7. 24. 15. 7. 54.015],24,B0045,31,5719,05719.csv,0.0663305435341286,0.226688422968848,8,0.2930189665029766
5720,[2010. 7. 27. 17. 47. 10.500],24,B0045,33,5721,05721.csv,0.0737939171143506,0.234028051491713,9,0.3078219686060636
5722,[2010. 7. 27. 21. 24. 31.406],24,B0045,35,5723,05723.csv,0.0662571640532643,0.20403871987566,10,0.2702958839289243
5732,[2010. 7. 28. 17. 36. 0.734],24,B0045,45,5733,05733.csv,0.0740708544033771,0.2471243345321351,11,0.3211951889355122
5734,[2010. 7. 28. 21. 13. 22.187],24,B0045,47,5735,05735.csv,0.0677762743960447,0.2253467282921095,12,0.29312300268815417
5744,[2010. 7. 29. 16. 27. 30.140],24,B0045,57,5745,05745.csv,0.0755358545326525,0.2269630254879895,13,0.302498880020642
5746,[2010. 7. 29. 20. 4. 55.562],24,B0045,59,5747,05747.csv,0.0698056336440426,0.2313917989646665,14,0.3011974326087091
5756,[2010. 7. 30. 15. 48. 12.125],24,B0045,69,5757,05757.csv,0.0752406384854862,0.236067929047247,15,0.31130856753273317
5758,[2010. 7. 30. 19. 25. 34.984],24,B0045,71,5759,05759.csv,0.0695030163003846,0.2267345841606366,16,0.2962376004610212
5768,[2010. 7. 31. 14. 55. 48.421],24,B0045,81,5769,05769.csv,0.0755782521876997,0.2381588363945259,17,0.3137370885822256
5770,[2010. 7. 31. 18. 33. 11.796],24,B0045,83,5771,05771.csv,0.0694793009922898,0.2233163378120357,18,0.29279563880432546
5772,[2010. 8. 3. 17. 20. 28.062],24,B0045,85,5773,05773.csv,0.0751481556975674,0.2380585749785805,19,0.3132067306761479
5774,[2010. 8. 3. 20. 57. 49.484],24,B0045,87,5775,05775.csv,0.0695340067217323,0.2235368973793861,20,0.29307090410111836
5784,[2010. 8. 4. 16. 32. 38.906],24,B0045,97,5785,05785.csv,0.0778426893303537,0.2548749917913578,21,0.3327176811217115
5786,[2010. 8. 4. 20. 10. 4.812],24,B0045,99,5787,05787.csv,0.0702885052840268,0.2247695414345832,22,0.29505804671861
5796,[2010. 8. 5. 15. 27. 47.125],24,B0045,109,5797,05797.csv,0.0766566181928642,0.2524318071765449,23,0.3290884253694091
5798,[2010. 8. 5. 19. 5. 13.171],24,B0045,111,5799,05799.csv,0.0726562463919995,0.2175193036547894,24,0.29017555004678885
5808,[2010. 8. 6. 14. 11. 12.234],24,B0045,121,5809,05809.csv,0.0766631114153281,0.268866501378989,25,0.3455296127943171
5810,[2010. 8. 6. 17. 48. 41.937],24,B0045,123,5811,05811.csv,0.0716877344637498,0.2494326006958125,26,0.3211203351595623
5820,[2010. 8. 7. 12. 32. 26.234],24,B0045,133,5821,05821.csv,0.0765104353440425,0.2518232270228343,27,0.3283336623668768
5822,[2010. 8. 7. 16. 9. 53.890],24,B0045,135,5823,05823.csv,0.0716378959549494,0.2435673721882546,28,0.31520526814320404
5824,[2010. 8. 10. 17. 4. 18.343],24,B0045,137,5825,05825.csv,0.0790344049283637,0.2539874762415775,29,0.33302188116994125
5826,[2010. 8. 10. 20. 41. 53.921],24,B0045,139,5827,05827.csv,0.0730922991159811,0.2405556600424316,30,0.3136479591584127
5836,[2010. 8. 11. 15. 53. 17.500],24,B0045,149,5837,05837.csv,0.0781996257757523,0.260276171288156,31,0.3384757970639083
5838,[2010. 8. 11. 19. 30. 44.109],24,B0045,151,5839,05839.csv,0.0719619701337601,0.2371062702958198,32,0.3090682404295799
5840,[2010. 8. 12. 13. 55. 19.000],24,B0045,153,5841,05841.csv,0.0767881457103539,0.2441680163515987,33,0.3209561620619526
5842,[2010. 8. 12. 17. 32. 50.875],24,B0045,155,5843,05843.csv,0.0733904425683212,0.2523682559402184,34,0.32575869850853956
5852,[2010. 8. 13. 11. 55. 20.859],24,B0045,165,5853,05853.csv,0.0771016877189637,0.2338087457890257,35,0.3109104335079894
5854,[2010. 8. 13. 15. 32. 55.359],24,B0045,167,5855,05855.csv,0.0739103213992939,0.2501676896592772,36,0.32407801105857115
5856,[2010. 8. 16. 12. 24. 17.453],24,B0045,169,5857,05857.csv,0.0764435444587968,0.256447267226129,37,0.3328908116849258
5858,[2010. 8. 16. 16. 1. 52.046],24,B0045,171,5859,05859.csv,0.0730330884492115,0.233874591829985,38,0.30690768027919646
5868,[2010. 8. 17. 11. 12. 1.125],24,B0045,181,5869,05869.csv,0.0779270901180839,0.2528231787923866,39,0.3307502689104705
5870,[2010. 8. 17. 14. 49. 38.671],24,B0045,183,5871,05871.csv,0.0739103523100071,0.2387794675974608,40,0.3126898199074679
5872,[2010. 7. 21. 16. 53. 45.968],24,B0046,1,5873,05873.csv,0.091945339282212,0.1870717035021495,1,0.2790170427843615
5874,[2010. 7. 21. 20. 31. 5.000],24,B0046,3,5875,05875.csv,0.077175902940998,0.1826685711923537,2,0.2598444741333517
5884,[2010. 7. 22. 17. 3. 7.062],24,B0046,13,5885,05885.csv,0.0819659578807842,0.2449250952856473,3,0.3268910531664315
5886,[2010. 7. 22. 20. 40. 25.500],24,B0046,15,5887,05887.csv,0.0762345368159367,0.1898419331801752,4,0.2660764699961119
5888,[2010. 7. 23. 11. 35. 36.875],24,B0046,17,5889,05889.csv,0.0823785463997432,0.2285281237418891,5,0.3109066701416323
5890,[2010. 7. 23. 15. 12. 59.218],24,B0046,19,5891,05891.csv,0.0755920911689693,0.1883024240199668,6,0.2638945151889361
5900,[2010. 7. 24. 11. 30. 35.656],24,B0046,29,5901,05901.csv,0.0812058866896078,0.232715267361228,7,0.3139211540508358
5902,[2010. 7. 24. 15. 7. 54.015],24,B0046,31,5903,05903.csv,0.0772040742559414,0.1913575398197564,8,0.2685616140756978
5904,[2010. 7. 27. 17. 47. 10.500],24,B0046,33,5905,05905.csv,0.0833206931792089,0.2282324951938352,9,0.31155318837304413
5906,[2010. 7. 27. 21. 24. 31.406],24,B0046,35,5907,05907.csv,0.0756378669447184,0.1940160078300875,10,0.2696538747748059
