Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number,datetime,delta_time,SOH
6019,"[2010.0, 8.0, 11.0, 14.0, 32.0, 46.656]",4,B0046,148,6020,06020.csv,1.1535559567518647,60,2010-08-11 14:32:46.656,74387225.063,0.5767779783759324
6023,"[2010.0, 8.0, 12.0, 12.0, 34.0, 22.109]",4,B0046,152,6024,06024.csv,1.1601987101282063,61,2010-08-12 12:34:22.109,74466520.516,0.5800993550641033
6027,"[2010.0, 8.0, 12.0, 18.0, 4.0, 47.218]",4,B0046,156,6028,06028.csv,1.1711716308206082,62,2010-08-12 18:04:47.218,74486345.625,0.5855858154103041
6029,"[2010.0, 8.0, 12.0, 22.0, 24.0, 12.484]",4,B0046,158,6030,06030.csv,1.1563410270783216,63,2010-08-12 22:24:12.484,74501910.891,0.5781705135391608
6031,"[2010.0, 8.0, 13.0, 2.0, 42.0, 32.031]",4,B0046,160,6032,06032.csv,1.141082456193516,64,2010-08-13 02:42:32.031,74517410.438,0.570541228096758
6033,"[2010.0, 8.0, 13.0, 6.0, 59.0, 39.343]",4,B0046,162,6034,06034.csv,1.1352383596118123,65,2010-08-13 06:59:39.343,74532837.75,0.5676191798059061
6035,"[2010.0, 8.0, 13.0, 11.0, 16.0, 29.328]",4,B0046,164,6036,06036.csv,0.0,66,2010-08-13 11:16:29.328,74548247.735,0.0
6039,"[2010.0, 8.0, 16.0, 10.0, 57.0, 7.937]",4,B0046,168,6040,06040.csv,1.2530847858282803,67,2010-08-16 10:57:07.937,74806286.344,0.6265423929141402
6043,"[2010.0, 8.0, 16.0, 16.0, 33.0, 48.968]",4,B0046,172,6044,06044.csv,1.2050453590356518,68,2010-08-16 16:33:48.968,74826487.375,0.6025226795178259
6045,"[2010.0, 8.0, 16.0, 20.0, 54.0, 56.609]",4,B0046,174,6046,06046.csv,1.19119860196273,69,2010-08-16 20:54:56.609,74842155.016,0.595599300981365
6047,"[2010.0, 8.0, 17.0, 1.0, 14.0, 42.109]",4,B0046,176,6048,06048.csv,1.17463817374538,70,2010-08-17 01:14:42.109,74857740.516,0.58731908687269
6049,"[2010.0, 8.0, 17.0, 5.0, 33.0, 53.718]",4,B0046,178,6050,06050.csv,1.1555432048235512,71,2010-08-17 05:33:53.718,74873292.125,0.5777716024117756
6051,"[2010.0, 8.0, 17.0, 9.0, 52.0, 5.375]",4,B0046,180,6052,06052.csv,1.1538041170229467,72,2010-08-17 09:52:05.375,74888783.782,0.5769020585114734
6055,"[2010.0, 7.0, 21.0, 15.0, 0.0, 35.093]",4,B0047,0,6056,06056.csv,1.6743047446975208,1,2010-07-21 15:00:35.093,72574493.5,0.8371523723487604
6059,"[2010.0, 7.0, 21.0, 21.0, 2.0, 56.984]",4,B0047,4,6060,06060.csv,1.5243662105099025,2,2010-07-21 21:02:56.984,72596235.391,0.7621831052549513
6061,"[2010.0, 7.0, 22.0, 1.0, 40.0, 6.218]",4,B0047,6,6062,06062.csv,1.5080762969973425,3,2010-07-22 01:40:06.218,72612864.625,0.7540381484986711
6063,"[2010.0, 7.0, 22.0, 6.0, 16.0, 21.781]",4,B0047,8,6064,06064.csv,1.4835577960067696,4,2010-07-22 06:16:21.781,72629440.188,0.7417788980033848
6065,"[2010.0, 7.0, 22.0, 10.0, 51.0, 48.203]",4,B0047,10,6066,06066.csv,1.4671391666146525,5,2010-07-22 10:51:48.203,72645966.61,0.7335695833073262
6067,"[2010.0, 7.0, 22.0, 15.0, 26.0, 29.359]",4,B0047,12,6068,06068.csv,1.448858156982267,6,2010-07-22 15:26:29.359,72662447.766,0.7244290784911336
6071,"[2010.0, 7.0, 23.0, 9.0, 59.0, 8.718]",4,B0047,16,6072,06072.csv,1.4458534180949325,7,2010-07-23 09:59:08.718,72729207.125,0.7229267090474663
6075,"[2010.0, 7.0, 23.0, 15.0, 44.0, 51.671]",4,B0047,20,6076,06076.csv,1.431118266178283,8,2010-07-23 15:44:51.671,72749950.078,0.7155591330891415
6077,"[2010.0, 7.0, 23.0, 20.0, 19.0, 2.359]",4,B0047,22,6078,06078.csv,1.419274551657853,9,2010-07-23 20:19:02.359,72766400.766,0.7096372758289266
6079,"[2010.0, 7.0, 24.0, 0.0, 52.0, 14.625]",4,B0047,24,6080,06080.csv,1.3999974221808271,10,2010-07-24 00:52:14.625,72782793.032,0.6999987110904136
6081,"[2010.0, 7.0, 24.0, 5.0, 24.0, 46.453]",4,B0047,26,6082,06082.csv,1.3885156686114437,11,2010-07-24 05:24:46.453,72799144.86,0.6942578343057219
6083,"[2010.0, 7.0, 24.0, 9.0, 56.0, 39.0]",4,B0047,28,6084,06084.csv,1.3652234669528964,12,2010-07-24 09:56:39.000,72815457.407,0.6826117334764483
6087,"[2010.0, 7.0, 27.0, 16.0, 12.0, 5.718]",4,B0047,32,6088,06088.csv,1.4060442272970963,13,2010-07-27 16:12:05.718,73097184.125,0.7030221136485482
6091,"[2010.0, 7.0, 27.0, 21.0, 56.0, 24.312]",4,B0047,36,6092,06092.csv,1.405754161352578,14,2010-07-27 21:56:24.312,73117842.719,0.702877080676289
6093,"[2010.0, 7.0, 28.0, 2.0, 29.0, 37.343]",4,B0047,38,6094,06094.csv,1.3867662881727878,15,2010-07-28 02:29:37.343,73134235.75,0.6933831440863939
6095,"[2010.0, 7.0, 28.0, 7.0, 1.0, 57.687]",4,B0047,40,6096,06096.csv,1.3705053061420225,16,2010-07-28 07:01:57.687,73150576.094,0.6852526530710112
6097,"[2010.0, 7.0, 28.0, 11.0, 33.0, 1.828]",4,B0047,42,6098,06098.csv,1.34974311148236,17,2010-07-28 11:33:01.828,73166840.235,0.67487155574118
6099,"[2010.0, 7.0, 28.0, 16.0, 3.0, 39.015]",4,B0047,44,6100,06100.csv,1.3251533367939785,18,2010-07-28 16:03:39.015,73183077.422,0.6625766683969893
6103,"[2010.0, 7.0, 28.0, 21.0, 45.0, 15.5]",4,B0047,48,6104,06104.csv,1.3111943869635805,19,2010-07-28 21:45:15.500,73203573.907,0.6555971934817904
6105,"[2010.0, 7.0, 29.0, 2.0, 14.0, 29.703]",4,B0047,50,6106,06106.csv,0.0,20,2010-07-29 02:14:29.703,73219728.11,0.0
6107,"[2010.0, 7.0, 29.0, 5.0, 57.0, 18.515]",4,B0047,52,6108,06108.csv,1.3394234405932892,21,2010-07-29 05:57:18.515,73233096.922,0.6697117202966446
6109,"[2010.0, 7.0, 29.0, 10.0, 29.0, 29.765]",4,B0047,54,6110,06110.csv,1.2849157142560723,22,2010-07-29 10:29:29.765,73249428.172,0.642457857128036
6111,"[2010.0, 7.0, 29.0, 14.0, 57.0, 39.921]",4,B0047,56,6112,06112.csv,1.281719159327807,23,2010-07-29 14:57:39.921,73265518.328,0.6408595796639035
6115,"[2010.0, 7.0, 29.0, 20.0, 36.0, 49.093]",4,B0047,60,6116,06116.csv,1.2600051642942829,24,2010-07-29 20:36:49.093,73285867.5,0.6300025821471414
6117,"[2010.0, 7.0, 30.0, 1.0, 3.0, 48.203]",4,B0047,62,6118,06118.csv,1.266070385993126,25,2010-07-30 01:03:48.203,73301886.61,0.6330351929965629
6119,"[2010.0, 7.0, 30.0, 5.0, 30.0, 13.453]",4,B0047,64,6120,06120.csv,1.2413590294280803,26,2010-07-30 05:30:13.453,73317871.86,0.6206795147140401
6121,"[2010.0, 7.0, 30.0, 9.0, 56.0, 7.796]",4,B0047,66,6122,06122.csv,1.2298873703485311,27,2010-07-30 09:56:07.796,73333826.203,0.6149436851742656
6123,"[2010.0, 7.0, 30.0, 14.0, 21.0, 3.875]",4,B0047,68,6124,06124.csv,1.228088614506696,28,2010-07-30 14:21:03.875,73349722.282,0.614044307253348
6127,"[2010.0, 7.0, 30.0, 19.0, 57.0, 28.859]",4,B0047,72,6128,06128.csv,1.2139857189070042,29,2010-07-30 19:57:28.859,73369907.266,0.6069928594535021
6129,"[2010.0, 7.0, 31.0, 0.0, 21.0, 41.812]",4,B0047,74,6130,06130.csv,1.2173435064564189,30,2010-07-31 00:21:41.812,73385760.219,0.6086717532282094
6131,"[2010.0, 7.0, 31.0, 4.0, 45.0, 24.171]",4,B0047,76,6132,06132.csv,1.2073445944515917,31,2010-07-31 04:45:24.171,73401582.578,0.6036722972257959
6133,"[2010.0, 7.0, 31.0, 9.0, 8.0, 38.406]",4,B0047,78,6134,06134.csv,1.18804049227045,32,2010-07-31 09:08:38.406,73417376.813,0.594020246135225
6135,"[2010.0, 7.0, 31.0, 13.0, 31.0, 7.296]",4,B0047,80,6136,06136.csv,1.186304749886542,33,2010-07-31 13:31:07.296,73433125.703,0.593152374943271
6139,"[2010.0, 8.0, 3.0, 15.0, 52.0, 53.046]",4,B0047,84,6140,06140.csv,1.2613935471028506,34,2010-08-03 15:52:53.046,73700831.453,0.6306967735514253
6143,"[2010.0, 8.0, 3.0, 21.0, 29.0, 43.953]",4,B0047,88,6144,06144.csv,1.2648246158850651,35,2010-08-03 21:29:43.953,73721042.36,0.6324123079425326
6145,"[2010.0, 8.0, 4.0, 1.0, 56.0, 12.734]",4,B0047,90,6146,06146.csv,1.24664945489822,36,2010-08-04 01:56:12.734,73737031.141,0.62332472744911
6147,"[2010.0, 8.0, 4.0, 6.0, 20.0, 57.078]",4,B0047,92,6148,06148.csv,1.2333924152795082,37,2010-08-04 06:20:57.078,73752915.485,0.6166962076397541
6149,"[2010.0, 8.0, 4.0, 10.0, 44.0, 49.39]",4,B0047,94,6150,06150.csv,1.2129250072037692,38,2010-08-04 10:44:49.390,73768747.797,0.6064625036018846
6151,"[2010.0, 8.0, 4.0, 15.0, 7.0, 58.828]",4,B0047,96,6152,06152.csv,1.1999106597943647,39,2010-08-04 15:07:58.828,73784537.235,0.5999553298971825
6155,"[2010.0, 8.0, 4.0, 20.0, 41.0, 59.5]",4,B0047,100,6156,06156.csv,1.1902559038393383,40,2010-08-04 20:41:59.500,73804577.907,0.5951279519196693
6157,"[2010.0, 8.0, 5.0, 1.0, 4.0, 3.312]",4,B0047,102,6158,06158.csv,1.1892563795455853,41,2010-08-05 01:04:03.312,73820301.719,0.5946281897727926
6159,"[2010.0, 8.0, 5.0, 5.0, 25.0, 7.906]",4,B0047,104,6160,06160.csv,1.167069685125939,42,2010-08-05 05:25:07.906,73835966.313,0.5835348425629695
6161,"[2010.0, 8.0, 5.0, 9.0, 45.0, 36.39]",4,B0047,106,6162,06162.csv,1.1615348403090369,43,2010-08-05 09:45:36.390,73851594.797,0.5807674201545184
6163,"[2010.0, 8.0, 5.0, 14.0, 5.0, 44.828]",4,B0047,108,6164,06164.csv,1.1555563844349988,44,2010-08-05 14:05:44.828,73867203.235,0.5777781922174994
6167,"[2010.0, 8.0, 5.0, 19.0, 37.0, 8.125]",4,B0047,112,6168,06168.csv,1.1488524666097713,45,2010-08-05 19:37:08.125,73887086.532,0.5744262333048856
6169,"[2010.0, 8.0, 5.0, 23.0, 56.0, 22.437]",4,B0047,114,6170,06170.csv,1.143572986788779,46,2010-08-05 23:56:22.437,73902640.844,0.5717864933943895
6171,"[2010.0, 8.0, 6.0, 4.0, 15.0, 3.234]",4,B0047,116,6172,06172.csv,1.1418015379428537,47,2010-08-06 04:15:03.234,73918161.641,0.5709007689714268
6173,"[2010.0, 8.0, 6.0, 8.0, 33.0, 24.75]",4,B0047,118,6174,06174.csv,1.136058647502255,48,2010-08-06 08:33:24.750,73933663.157,0.5680293237511275
6175,"[2010.0, 8.0, 6.0, 12.0, 51.0, 21.0]",4,B0047,120,6176,06176.csv,1.1236364680969286,49,2010-08-06 12:51:21.000,73949139.407,0.5618182340484643
6179,"[2010.0, 8.0, 6.0, 18.0, 20.0, 37.375]",4,B0047,124,6180,06180.csv,1.1320498900328944,50,2010-08-06 18:20:37.375,73968895.782,0.5660249450164472
6181,"[2010.0, 8.0, 6.0, 22.0, 37.0, 51.968]",4,B0047,126,6182,06182.csv,1.117010176215815,51,2010-08-06 22:37:51.968,73984330.375,0.5585050881079076
6183,"[2010.0, 8.0, 7.0, 2.0, 54.0, 46.296]",4,B0047,128,6184,06184.csv,1.120043039721982,52,2010-08-07 02:54:46.296,73999744.703,0.560021519860991
6185,"[2010.0, 8.0, 7.0, 7.0, 11.0, 8.671]",4,B0047,130,6186,06186.csv,1.1059773445917065,53,2010-08-07 07:11:08.671,74015127.078,0.5529886722958532
6187,"[2010.0, 8.0, 7.0, 11.0, 26.0, 50.984]",4,B0047,132,6188,06188.csv,0.0,54,2010-08-07 11:26:50.984,74030469.391,0.0
6191,"[2010.0, 8.0, 10.0, 15.0, 39.0, 28.921]",4,B0047,136,6192,06192.csv,1.1907902374762016,55,2010-08-10 15:39:28.921,74304827.328,0.5953951187381008
6195,"[2010.0, 8.0, 10.0, 21.0, 13.0, 49.64]",4,B0047,140,6196,06196.csv,1.2012387088454022,56,2010-08-10 21:13:49.640,74324888.047,0.6006193544227011
6197,"[2010.0, 8.0, 11.0, 1.0, 35.0, 2.781]",4,B0047,142,6198,06198.csv,1.1906909549024802,57,2010-08-11 01:35:02.781,74340561.188,0.5953454774512401
6199,"[2010.0, 8.0, 11.0, 5.0, 54.0, 59.281]",4,B0047,144,6200,06200.csv,1.1764375730308343,58,2010-08-11 05:54:59.281,74356157.688,0.5882187865154171
6201,"[2010.0, 8.0, 11.0, 10.0, 14.0, 4.421]",4,B0047,146,6202,06202.csv,1.1628110372792353,59,2010-08-11 10:14:04.421,74371702.828,0.5814055186396176
6203,"[2010.0, 8.0, 11.0, 14.0, 32.0, 46.656]",4,B0047,148,6204,06204.csv,1.1516152840582583,60,2010-08-11 14:32:46.656,74387225.063,0.5758076420291292
6207,"[2010.0, 8.0, 12.0, 12.0, 34.0, 22.109]",4,B0047,152,6208,06208.csv,1.1583673498348623,61,2010-08-12 12:34:22.109,74466520.516,0.5791836749174312
6211,"[2010.0, 8.0, 12.0, 18.0, 4.0, 47.218]",4,B0047,156,6212,06212.csv,1.1692285288386206,62,2010-08-12 18:04:47.218,74486345.625,0.5846142644193103
6213,"[2010.0, 8.0, 12.0, 22.0, 24.0, 12.484]",4,B0047,158,6214,06214.csv,1.1588148476218465,63,2010-08-12 22:24:12.484,74501910.891,0.5794074238109232
6215,"[2010.0, 8.0, 13.0, 2.0, 42.0, 32.031]",4,B0047,160,6216,06216.csv,1.1439588147705455,64,2010-08-13 02:42:32.031,74517410.438,0.5719794073852728
6217,"[2010.0, 8.0, 13.0, 6.0, 59.0, 39.343]",4,B0047,162,6218,06218.csv,1.1383941068159398,65,2010-08-13 06:59:39.343,74532837.75,0.5691970534079699
6219,"[2010.0, 8.0, 13.0, 11.0, 16.0, 29.328]",4,B0047,164,6220,06220.csv,0.0,66,2010-08-13 11:16:29.328,74548247.735,0.0
6223,"[2010.0, 8.0, 16.0, 10.0, 57.0, 7.937]",4,B0047,168,6224,06224.csv,1.2213102850395667,67,2010-08-16 10:57:07.937,74806286.344,0.6106551425197834
6227,"[2010.0, 8.0, 16.0, 16.0, 33.0, 48.968]",4,B0047,172,6228,06228.csv,1.2031062978889062,68,2010-08-16 16:33:48.968,74826487.375,0.6015531489444531
6229,"[2010.0, 8.0, 16.0, 20.0, 54.0, 56.609]",4,B0047,174,6230,06230.csv,1.1897147112197684,69,2010-08-16 20:54:56.609,74842155.016,0.5948573556098842
6231,"[2010.0, 8.0, 17.0, 1.0, 14.0, 42.109]",4,B0047,176,6232,06232.csv,1.177422568842014,70,2010-08-17 01:14:42.109,74857740.516,0.588711284421007
6233,"[2010.0, 8.0, 17.0, 5.0, 33.0, 53.718]",4,B0047,178,6234,06234.csv,1.158443027293818,71,2010-08-17 05:33:53.718,74873292.125,0.579221513646909
6235,"[2010.0, 8.0, 17.0, 9.0, 52.0, 5.375]",4,B0047,180,6236,06236.csv,1.1567087516841796,72,2010-08-17 09:52:05.375,74888783.782,0.5783543758420898
6239,"[2010.0, 7.0, 21.0, 15.0, 0.0, 35.093]",4,B0048,0,6240,06240.csv,1.6579955793677608,1,2010-07-21 15:00:35.093,72574493.5,0.8289977896838804
6243,"[2010.0, 7.0, 21.0, 21.0, 2.0, 56.984]",4,B0048,4,6244,06244.csv,1.5076933476098775,2,2010-07-21 21:02:56.984,72596235.391,0.7538466738049387
6245,"[2010.0, 7.0, 22.0, 1.0, 40.0, 6.218]",4,B0048,6,6246,06246.csv,1.4989223343608031,3,2010-07-22 01:40:06.218,72612864.625,0.7494611671804016
6247,"[2010.0, 7.0, 22.0, 6.0, 16.0, 21.781]",4,B0048,8,6248,06248.csv,1.4782919502497789,4,2010-07-22 06:16:21.781,72629440.188,0.7391459751248894
6249,"[2010.0, 7.0, 22.0, 10.0, 51.0, 48.203]",4,B0048,10,6250,06250.csv,1.461856891390611,5,2010-07-22 10:51:48.203,72645966.61,0.7309284456953055
6251,"[2010.0, 7.0, 22.0, 15.0, 26.0, 29.359]",4,B0048,12,6252,06252.csv,1.4509592706473475,6,2010-07-22 15:26:29.359,72662447.766,0.7254796353236738
6255,"[2010.0, 7.0, 23.0, 9.0, 59.0, 8.718]",4,B0048,16,6256,06256.csv,1.451746997147108,7,2010-07-23 09:59:08.718,72729207.125,0.7258734985735541
6259,"[2010.0, 7.0, 23.0, 15.0, 44.0, 51.671]",4,B0048,20,6260,06260.csv,1.444392866287476,8,2010-07-23 15:44:51.671,72749950.078,0.7221964331437379
6261,"[2010.0, 7.0, 23.0, 20.0, 19.0, 2.359]",4,B0048,22,6262,06262.csv,1.432738323965376,9,2010-07-23 20:19:02.359,72766400.766,0.716369161982688
6263,"[2010.0, 7.0, 24.0, 0.0, 52.0, 14.625]",4,B0048,24,6264,06264.csv,1.417241201438662,10,2010-07-24 00:52:14.625,72782793.032,0.708620600719331
6265,"[2010.0, 7.0, 24.0, 5.0, 24.0, 46.453]",4,B0048,26,6266,06266.csv,1.4057559944573452,11,2010-07-24 05:24:46.453,72799144.86,0.7028779972286726
6267,"[2010.0, 7.0, 24.0, 9.0, 56.0, 39.0]",4,B0048,28,6268,06268.csv,1.3902706269897065,12,2010-07-24 09:56:39.000,72815457.407,0.6951353134948532
6271,"[2010.0, 7.0, 27.0, 16.0, 12.0, 5.718]",4,B0048,32,6272,06272.csv,1.4196659307880326,13,2010-07-27 16:12:05.718,73097184.125,0.7098329653940163
6275,"[2010.0, 7.0, 27.0, 21.0, 56.0, 24.312]",4,B0048,36,6276,06276.csv,1.4190563985232272,14,2010-07-27 21:56:24.312,73117842.719,0.7095281992616136
6277,"[2010.0, 7.0, 28.0, 2.0, 29.0, 37.343]",4,B0048,38,6278,06278.csv,1.404272356704056,15,2010-07-28 02:29:37.343,73134235.75,0.702136178352028
6279,"[2010.0, 7.0, 28.0, 7.0, 1.0, 57.687]",4,B0048,40,6280,06280.csv,1.3916140490958342,16,2010-07-28 07:01:57.687,73150576.094,0.6958070245479171
6281,"[2010.0, 7.0, 28.0, 11.0, 33.0, 1.828]",4,B0048,42,6282,06282.csv,1.3749618350294734,17,2010-07-28 11:33:01.828,73166840.235,0.6874809175147366
6283,"[2010.0, 7.0, 28.0, 16.0, 3.0, 39.015]",4,B0048,44,6284,06284.csv,1.3545155713071164,18,2010-07-28 16:03:39.015,73183077.422,0.6772577856535582
6287,"[2010.0, 7.0, 28.0, 21.0, 45.0, 15.5]",4,B0048,48,6288,06288.csv,1.3440223073315984,19,2010-07-28 21:45:15.500,73203573.907,0.6720111536657992
6289,"[2010.0, 7.0, 29.0, 2.0, 14.0, 29.703]",4,B0048,50,6290,06290.csv,0.0,20,2010-07-29 02:14:29.703,73219728.11,0.0
6291,"[2010.0, 7.0, 29.0, 5.0, 57.0, 18.515]",4,B0048,52,6292,06292.csv,1.372384475860572,21,2010-07-29 05:57:18.515,73233096.922,0.686192237930286
6293,"[2010.0, 7.0, 29.0, 10.0, 29.0, 29.765]",4,B0048,54,6294,06294.csv,1.318410575267441,22,2010-07-29 10:29:29.765,73249428.172,0.6592052876337207
6295,"[2010.0, 7.0, 29.0, 14.0, 57.0, 39.921]",4,B0048,56,6296,06296.csv,1.3112727599578604,23,2010-07-29 14:57:39.921,73265518.328,0.6556363799789302
6299,"[2010.0, 7.0, 29.0, 20.0, 36.0, 49.093]",4,B0048,60,6300,06300.csv,1.2970172419001187,24,2010-07-29 20:36:49.093,73285867.5,0.6485086209500593
6301,"[2010.0, 7.0, 30.0, 1.0, 3.0, 48.203]",4,B0048,62,6302,06302.csv,1.2995219526631718,25,2010-07-30 01:03:48.203,73301886.61,0.6497609763315859
6303,"[2010.0, 7.0, 30.0, 5.0, 30.0, 13.453]",4,B0048,64,6304,06304.csv,1.2826154066729571,26,2010-07-30 05:30:13.453,73317871.86,0.6413077033364786
6305,"[2010.0, 7.0, 30.0, 9.0, 56.0, 7.796]",4,B0048,66,6306,06306.csv,1.2752890152407,27,2010-07-30 09:56:07.796,73333826.203,0.63764450762035
6307,"[2010.0, 7.0, 30.0, 14.0, 21.0, 3.875]",4,B0048,68,6308,06308.csv,1.2735572473264072,28,2010-07-30 14:21:03.875,73349722.282,0.6367786236632036
6311,"[2010.0, 7.0, 30.0, 19.0, 57.0, 28.859]",4,B0048,72,6312,06312.csv,1.2594114333938535,29,2010-07-30 19:57:28.859,73369907.266,0.6297057166969268
6313,"[2010.0, 7.0, 31.0, 0.0, 21.0, 41.812]",4,B0048,74,6314,06314.csv,1.2631632585495876,30,2010-07-31 00:21:41.812,73385760.219,0.6315816292747938
6315,"[2010.0, 7.0, 31.0, 4.0, 45.0, 24.171]",4,B0048,76,6316,06316.csv,1.2491717310136363,31,2010-07-31 04:45:24.171,73401582.578,0.6245858655068182
6317,"[2010.0, 7.0, 31.0, 9.0, 8.0, 38.406]",4,B0048,78,6318,06318.csv,1.233984347835307,32,2010-07-31 09:08:38.406,73417376.813,0.6169921739176535
6319,"[2010.0, 7.0, 31.0, 13.0, 31.0, 7.296]",4,B0048,80,6320,06320.csv,1.240031992028868,33,2010-07-31 13:31:07.296,73433125.703,0.620015996014434
6323,"[2010.0, 8.0, 3.0, 15.0, 52.0, 53.046]",4,B0048,84,6324,06324.csv,1.30370857198071,34,2010-08-03 15:52:53.046,73700831.453,0.651854285990355
6327,"[2010.0, 8.0, 3.0, 21.0, 29.0, 43.953]",4,B0048,88,6328,06328.csv,1.315055963470538,35,2010-08-03 21:29:43.953,73721042.36,0.6575279817352692
6329,"[2010.0, 8.0, 4.0, 1.0, 56.0, 12.734]",4,B0048,90,6330,06330.csv,1.2888738300982074,36,2010-08-04 01:56:12.734,73737031.141,0.6444369150491037
6331,"[2010.0, 8.0, 4.0, 6.0, 20.0, 57.078]",4,B0048,92,6332,06332.csv,1.2877137595885193,37,2010-08-04 06:20:57.078,73752915.485,0.6438568797942597
6333,"[2010.0, 8.0, 4.0, 10.0, 44.0, 49.39]",4,B0048,94,6334,06334.csv,1.2673379985315465,38,2010-08-04 10:44:49.390,73768747.797,0.6336689992657732
6335,"[2010.0, 8.0, 4.0, 15.0, 7.0, 58.828]",4,B0048,96,6336,06336.csv,1.250594345697306,39,2010-08-04 15:07:58.828,73784537.235,0.625297172848653
6339,"[2010.0, 8.0, 4.0, 20.0, 41.0, 59.5]",4,B0048,100,6340,06340.csv,1.2487131179395878,40,2010-08-04 20:41:59.500,73804577.907,0.6243565589697939
6341,"[2010.0, 8.0, 5.0, 1.0, 4.0, 3.312]",4,B0048,102,6342,06342.csv,1.248002326082933,41,2010-08-05 01:04:03.312,73820301.719,0.6240011630414665
6343,"[2010.0, 8.0, 5.0, 5.0, 25.0, 7.906]",4,B0048,104,6344,06344.csv,1.2300895244599586,42,2010-08-05 05:25:07.906,73835966.313,0.6150447622299793
6345,"[2010.0, 8.0, 5.0, 9.0, 45.0, 36.39]",4,B0048,106,6346,06346.csv,1.2244197121500937,43,2010-08-05 09:45:36.390,73851594.797,0.6122098560750469
6347,"[2010.0, 8.0, 5.0, 14.0, 5.0, 44.828]",4,B0048,108,6348,06348.csv,1.2186682845116386,44,2010-08-05 14:05:44.828,73867203.235,0.6093341422558193
6351,"[2010.0, 8.0, 5.0, 19.0, 37.0, 8.125]",4,B0048,112,6352,06352.csv,1.2037865236033616,45,2010-08-05 19:37:08.125,73887086.532,0.6018932618016808
6353,"[2010.0, 8.0, 5.0, 23.0, 56.0, 22.437]",4,B0048,114,6354,06354.csv,1.1947642300832226,46,2010-08-05 23:56:22.437,73902640.844,0.5973821150416113
6355,"[2010.0, 8.0, 6.0, 4.0, 15.0, 3.234]",4,B0048,116,6356,06356.csv,1.2052091893871495,47,2010-08-06 04:15:03.234,73918161.641,0.6026045946935747
6357,"[2010.0, 8.0, 6.0, 8.0, 33.0, 24.75]",4,B0048,118,6358,06358.csv,1.1955746593628465,48,2010-08-06 08:33:24.750,73933663.157,0.5977873296814232
6359,"[2010.0, 8.0, 6.0, 12.0, 51.0, 21.0]",4,B0048,120,6360,06360.csv,1.1888497102149884,49,2010-08-06 12:51:21.000,73949139.407,0.5944248551074942
6363,"[2010.0, 8.0, 6.0, 18.0, 20.0, 37.375]",4,B0048,124,6364,06364.csv,1.1915605250807406,50,2010-08-06 18:20:37.375,73968895.782,0.5957802625403703
6365,"[2010.0, 8.0, 6.0, 22.0, 37.0, 51.968]",4,B0048,126,6366,06366.csv,1.1726587153109655,51,2010-08-06 22:37:51.968,73984330.375,0.5863293576554828
6367,"[2010.0, 8.0, 7.0, 2.0, 54.0, 46.296]",4,B0048,128,6368,06368.csv,1.1841133872494156,52,2010-08-07 02:54:46.296,73999744.703,0.5920566936247078
6369,"[2010.0, 8.0, 7.0, 7.0, 11.0, 8.671]",4,B0048,130,6370,06370.csv,1.1576825122317769,53,2010-08-07 07:11:08.671,74015127.078,0.5788412561158884
6371,"[2010.0, 8.0, 7.0, 11.0, 26.0, 50.984]",4,B0048,132,6372,06372.csv,0.0,54,2010-08-07 11:26:50.984,74030469.391,0.0
6375,"[2010.0, 8.0, 10.0, 15.0, 39.0, 28.921]",4,B0048,136,6376,06376.csv,1.259355851168598,55,2010-08-10 15:39:28.921,74304827.328,0.6296779255842991
6379,"[2010.0, 8.0, 10.0, 21.0, 13.0, 49.64]",4,B0048,140,6380,06380.csv,1.265883375278026,56,2010-08-10 21:13:49.640,74324888.047,0.6329416876390129
6381,"[2010.0, 8.0, 11.0, 1.0, 35.0, 2.781]",4,B0048,142,6382,06382.csv,1.247259867318412,57,2010-08-11 01:35:02.781,74340561.188,0.623629933659206
6383,"[2010.0, 8.0, 11.0, 5.0, 54.0, 59.281]",4,B0048,144,6384,06384.csv,1.232808747256218,58,2010-08-11 05:54:59.281,74356157.688,0.616404373628109
6385,"[2010.0, 8.0, 11.0, 10.0, 14.0, 4.421]",4,B0048,146,6386,06386.csv,1.2319592783041904,59,2010-08-11 10:14:04.421,74371702.828,0.6159796391520952
6387,"[2010.0, 8.0, 11.0, 14.0, 32.0, 46.656]",4,B0048,148,6388,06388.csv,1.220785786262778,60,2010-08-11 14:32:46.656,74387225.063,0.610392893131389
6391,"[2010.0, 8.0, 12.0, 12.0, 34.0, 22.109]",4,B0048,152,6392,06392.csv,1.2275441303266783,61,2010-08-12 12:34:22.109,74466520.516,0.6137720651633392
6395,"[2010.0, 8.0, 12.0, 18.0, 4.0, 47.218]",4,B0048,156,6396,06396.csv,1.2386788414290355,62,2010-08-12 18:04:47.218,74486345.625,0.6193394207145178
6397,"[2010.0, 8.0, 12.0, 22.0, 24.0, 12.484]",4,B0048,158,6398,06398.csv,1.2283577755407058,63,2010-08-12 22:24:12.484,74501910.891,0.6141788877703529
6399,"[2010.0, 8.0, 13.0, 2.0, 42.0, 32.031]",4,B0048,160,6400,06400.csv,1.2095481507570451,64,2010-08-13 02:42:32.031,74517410.438,0.6047740753785226
